scientificName
Circus macrosceles
Accipiter imitator
Buteogallus lacernulatus
Pseudastur occidentalis
Buteogallus coronatus
Buteo galapagoensis
Buteo ventralis
Spizaetus isidori
Falco punctatus
Falco araeus
Falco hypoleucos
Falco fasciinucha
Egretta eulophotes
Ardea humbloti
Gorsachius goisagi
Botaurus poiciloptilus
Leptoptilos dubius
Hydrornis schneideri
Pitta superba
Pitta steerii
Erythropitta venusta
Pitta anerythra
Pseudocalyptomena graueri
Hemitriccus furcatus
Elaenia ridleyana
Anairetes alpinus
Pogonotriccus lanyoni
Onychorhynchus occidentalis
Lathrotriccus griseipectus
Agriornis albicauda
Attila torridus
Tyrannus cubensis
Lipaugus conditus
Doliornis remseni
Zaratornis stresemanni
Iodopleura pipra
Cephalopterus glabricollis
Chloropipo flavicapilla
Neopelma aurifrons
Piprites pileata
Xenornis setifrons
Myrmotherula minor
Myrmotherula urosticta
Herpsilochmus parkeri
Formicivora erythronotos
Pyriglena atra
Rhopornis ardesiacus
Ampelornis griseiceps
Leptasthenura xenothorax
Asthenes perijana
Synallaxis courseni
Synallaxis infuscata
Synallaxis zimmeri
Thripophaga macroura
Cranioleuca berlepschi
Xiphocolaptes falcirostris
Grallaria excelsa
Grallaria kaestneri
Grallaria milleri
Atrichornis clamosus
Gymnomyza samoensis
Manorina melanotis
Pardalotus quadragintus
Dasyornis longirostris
Petroica traversi
Chloropsis flavipennis
Mohoua ochrocephala
Pachycephala rufogularis
Urocissa whiteheadi
Corvus leucognaphalus
Paradisaea decora
Paradisornis rudolphi
Oriolus mellianus
Lalage typica
Lalage newtoni
Rhipidura malaitae
Dicrurus fuscipennis
Terpsiphone corvina
Metabolus rugensis
Laniarius amboimensis
Malaconotus gladiator
Prionops alberti
Prionops gabela
Picathartes oreas
Myophonus blighi
Cichlopsis leucogenys
Turdus ludoviciae
Vauriella insignis
Fraseria lendu
Ficedula basilanica
Cyornis ruckii
Swynnertonia swynnertoni
Kittacincla cebuensis
Cochoa azurea
Aplonis pelzelni
Aplonis cinerascens
Sturnornis albofrontatus
Mimus macdonaldi
Sitta magna
Sitta formosa
Troglodytes tanneri
Eurochelidon sirintarae
Tachycineta cyaneoviridis
Pycnonotus xantholaemus
Xanthomixis apperti
Hypsipetes olivaceus
Zosterops griseovirescens
Zosterops luteirostris
Zosterops samoensis
Rukia ruki
Bradypterus sylvaticus
Acrocephalus caffer
Acrocephalus vaughani
Macrosphenus pulitzeri
Phylloscopus amoenus
Hyliota usambara
Schoenicola platyurus
Garrulax cinereifrons
Garrulax sukatschewi
Zosterornis nigrorum
Turdoides hindei
Schoeniparus variegaticeps
Sinosuthora przewalskii
Cinnyris rockefelleri
Ploceus batesi
Ploceus subpersonatus
Ploceus aureonucha
Ploceus nicolli
Malimbus ibadanensis
Foudia rubra
Crithagra flavigula
Spinus siemiradzkii
Linaria johannis
Loxioides bailleui
Pseudonestor xanthophrys
Hemignathus wilsoni
Paroreomyza maculata
Atlapetes pallidiceps
Myiothlypis basilica
Basileuterus ignotus
Xenoligea montana
Bangsia melanochlamys
Cnemathraupis aureodorsalis
Tangara fastuosa
Microspingus alticola
Poospiza baeri
Sporophila nigrorufa
Melanospiza richardsoni
Otus alfredi
Phapitreron brunneiceps
Calicalicus rufocarpalis
Cyanoramphus forbesi
Anas nesiotis
Grallaria ridgelyi
Phibalura boliviana
Ninox leventisi
Eurostopodus nigripennis
Otidiphaps insularis
Trichoglossus forsteni
Chrysocolaptes strictus
Chrysocolaptes erythrocephalus
Oxypogon stuebelii
Actenoides bougainvillei
Meiglyptes tristis
Arborophila charltonii
Coracopsis barklyi
Treron griveaudi
Rhizothera dulitensis
Geotrygon purpurata
Circus maillardi
Zoothera turipavae
Phyllomyias urichi
Scytalopus iraiensis
Chondrohierax wilsonii
Doliornis sclateri
Capito wallacei
Geotrygon leucometopia
Progne murphyi
Progne modesta
Otus thilohoffmanni
Buteo socotraensis
Hemiphaga chathamensis
Nisaetus pinskeri
Pomarea mendozae
Clytorhynchus sanctaecrucis
Turnix novaecaledoniae
Polyplectron katsumatae
Passer hemileucus
Rostratula australis
Nesospiza wilkinsi
Icterus northropi
Scytalopus canus
Nisaetus philippensis
Pyrrhura subandina
Pyrrhura caeruleiceps
Pyrrhura eisenmanni
Coeligena consita
Aratinga solstitialis
Prosobonia parvirostris
Grallaricula ochraceifrons
Erythropitta caeruleitorques
Erythropitta palliceps
Erythropitta splendida
Dendrocolaptes punctipectus
Ceblepyris cucullatus
Petroica dannefaerdi
Hypsipetes moheliensis
Mixornis prillwitzi
Rhabdornis rabori
Artisornis sousae
Rimator naungmungensis
Graminicola striatus
Montecincla jerdoni
Larvivora tanensis
Hemignathus affinis
Mirafra sharpii
Zosterops silvanus
Junco insularis
Edolisoma insperatum
Cyornis camarinensis
Rhyticeros narcondami
Tyto nigrobrunnea
Larvivora ruficeps
Nisaetus bartelsi
Ninox reyi
Ninox ios
Eurostopodus diabolicus
Ciconia stormi
Dicrurus menagei
Cochoa beccarii
Columba punicea
Chrysocolaptes xanthocephalus
Asarcornis scutulata
Anas albogularis
Prioniturus luconensis
Sinosuthora zappeyi
Gymnocrex talaudensis
Symposiachrus everetti
Otus sagittatus
Machlolophus nuchalis
Ninox rumseyi
Corvus florensis
Otus gurneyi
Gymnocrex rosenbergii
Saxicola macrorhynchus
Geothlypis flavovelata
Edolisoma nesiotis
Lipaugus uropygialis
Carpodectes antoniae
Clytoctantes alixii
Dysithamnus plumbeus
Dysithamnus occidentalis
Clibanornis erythrocephalus
Grallaria rufocinerea
Grallaricula cucullata
Eleoscytalopus psychopompus
Laniarius brauni
Cinclus schulzii
Copsychus sechellarum
Ferminia cerverai
Locustella pleskei
Acrocephalus sorghophilus
Fringilla polatzeki
Chaetornis striata
Atlapetes flaviceps
Acrobatornis fonsecai
Herpsilochmus pileatus
Garrulax konkakinhensis
Carpornis melanocephala
Laticilla cinerascens
Sylvietta chapini
Accipiter gundlachi
Perdicula manipurensis
Branta sandvicensis
Carpococcyx viridis
Catreus wallichii
Tragopan blythii
Tragopan melanocephalus
Perisoreus internigrans
Rhynchopsitta terrisi
Picoides ramsayi
Actenoides excelsus
Rhinoptilus bitorquatus
Phapitreron frontalis
Charmosyna toxopei
Gorsachius magnificus
Gyps tenuirostris
Calliope obscura
Cacatua haematuropygia
Sarcophanops steerii
Spizella wortheni
Spilornis elgini
Cryptospiza shelleyi
Sylvia nigricapillus
Circus maurus
Ninox spilonotus
Scepomycter winifredae
Pionus reichenowi
Otus moheliensis
Eriocnemis mirabilis
Synallaxis tithys
Haematopus chathamensis
Geothlypis beldingi
Alopecoenas rubescens
Dendrocitta bayleii
Dryocopus hodgei
Garrulax bieti
Gracupica jalla
Hylorchilus navai
Ducula aurorae
Aplonis brunneicapillus
Geokichla guttata
Automolus lammi
Hemitriccus kaempferi
Pyrrhura leucotis
Phylloscartes ceciliae
Herpsilochmus pectoralis
Conothraupis mesoleuca
Macroagelaius subalaris
Bangsia aureocincta
Cnipodectes superrufus
Cyclopsitta coxeni
Amazona vinacea
Amazona rhodocorytha
Schistolais leontica
Aplonis santovestris
Xipholena atropurpurea
Rowettia goughensis
Lybius leucogaster
Apteryx rowi
Pomarea iphis
Amazilia alfaroana
Poicephalus robustus
Leptotila conoveri
Thalurania watertonii
Coccyzus rufigularis
Otus nigrorum
Pica asirensis
Sitta ledanti
Agelaius xanthomus
Dacnis hartlaubi
Dubusia carrikeri
Geospiza acutirostris
Geospiza conirostris
Geospiza propinqua
Geospiza septentrionalis
Icterus oberi
Poospiza rubecula
Sporophila iberaensis
Vermivora bachmanii
Pyrocephalus nanus
Apus acuticauda
Paraclaravis geoffroyi
Haliaeetus vociferoides
Centropus steerii
Sephanoides fernandensis
Otus feae
Cyanolimnas cerverai
Aphrastura masafucrae
Nisaetus floris
Thryophilus nicefori
Prioniturus verticalis
Gallicolumba platenae
Campephilus principalis
Liocichla bugunorum
Dendrocopos noguchii
Acrocephalus rimitarae
Rhabdotorrhinus waldeni
Corvus unicolor
Rhodonessa caryophyllacea
Alcedo euryzona
Zosterops chloronothos
Hemignathus hanapepe
Eulidia yarrellii
Psophia obscura
Oxypogon cyanolaemus
Eriocnemis isabellae
Coeligena orina
Lepidopyga lilliae
Leucopeza semperi
Crax pinima
Pauxi unicornis
Psittirostra psittacea
Apalis fuscigularis
Charadrius obscurus
Pareudiastes silvestris
Pauxi koepckeae
Symposiachrus boanensis
Calyptura cristata
Crax alberti
Turdus helleri
Garrulax rufifrons
Myadestes palmeri
Crithagra concolor
Aythya innotata
Cinclodes aricomae
Alopecoenas erythropterus
Aegotheles savesi
Pareudiastes pacificus
Artisornis moreaui
Himantopus novaezelandiae
Pithecophaga jefferyi
Pedionomus torquatus
Anthracoceros montani
Charmosyna amabilis
Corvus kubaryi
Todiramphus gambieri
Strigops habroptila
Leucopsar rothschildi
Picathartes gymnocephalus
Lophura edwardsi
Gracula robusta
Hapalopsittaca fuertesi
Houbaropsis bengalensis
Gallicolumba keayi
Eurostopodus exul
Sarothrura ayresi
Geospiza heliobates
Geospiza pauper
Scytalopus robbinsi
Mimus graysoni
Pternistis ochropectus
Amazona vittata
Toxostoma guttatum
Nemosia rourei
Lophornis brachylophus
Formicivora paludicola
Buteo ridgwayi
Loxops ochraceus
Terenura sicki
Grallaria chthonia
Antilophia bokermanni
Troglodytes monticola
Lipaugus weberi
Cinclodes palliatus
Merulaxis stresemanni
Pyrrhura orcesi
Oreomystis bairdi
Loxops caeruleirostris
Ara glaucogularis
Lathamus discolor
Cyanoramphus malherbi
Neophema chrysogaster
Geronticus eremita
Pomarea nigra
Zosterops albogularis
Gymnomyza aubryana
Anthochaera phrygia
Pipile pipile
Leptotila wellsi
Gymnogyps californianus
Bubo shelleyi
Heteromirafra archeri
Nothoprocta taczanowskii
Turdus swalesi
Numenius tenuirostris
Leucocarbo onslowi
Thalasseus bernsteini
Eupherusa cyanophrys
Nothura minor
Jacamaralcyon tridactyla
Biatas nigropectus
Platyrinchus leucoryphus
Poospiza garleppi
Onychorhynchus swainsoni
Alopecoenas canifrons
Ptilinopus huttoni
Laterallus levraudi
Ara rubrogenys
Torreornis inexpectata
Ptilinopus chrysogaster
Bostrychia bocagei
Lanius newtoni
Penelope albipennis
Turdus xanthorhynchus
Sitta insularis
Otus hartlaubi
Amaurocichla bocagii
Columba thomensis
Trochalopteron ngoclinhense
Ortalis erythroptera
Percnostola arenarum
Grallaria alleni
Tachybaptus pelzelnii
Hypothymis coelestis
Nesoenas mayeri
Ploceus megarhynchus
Loxia megaplaga
Henicorhina negreti
Zosterops ficedulinus
Lonchura oryzivora
Alopecoenas sanctaecrucis
Grallaria fenwickorum
Pternistis atrifrons
Syrmaticus reevesii
Cacatua sulphurea
Anarhynchus frontalis
Pterodroma magentae
Gubernatrix cristata
Garrulax courtoisi
Acridotheres melanopterus
Henicophaps foersteri
Haliaeetus leucoryphus
Accipiter luteoschistaceus
Accipiter brachyurus
Ciconia boyciana
Grallaria gigantea
Chlorophoneus kupeensis
Cistothorus apolinari
Emberiza jankowskii
Bangsia flavovirens
Hypopyrrhus pyrohypogaster
Amazona lilacina
Ophrysia superciliosa
Tadorna cristata
Vini ultramarina
Nipponia nippon
Myiotheretes pernix
Myrmoderus ruficauda
Melidectes princeps
Pomarea dimidiata
Megalurulus rufus
Tephrophilus wetmorei
Tangara peruviana
Sporophila frontalis
Sporophila falcirostris
Leptodon forbesi
Pyrrhura griseipectus
Dreptes thomensis
Heteroglaux blewitti
Puffinus bryani
Diomedea amsterdamensis
Puffinus myrtae
Pycnonotus zeylanicus
Larus fuliginosus
Phalacrocorax featherstoni
Eudyptes pachyrhynchus
Pseudobulweria aterrima
Pseudobulweria becki
Pseudobulweria macgillivrayi
Pterodroma brevipes
Pterodroma madeira
Pterodroma cahow
Pterodroma hasitata
Pterodroma caribbaea
Puffinus auricularis
Puffinus heinrothi
Nesofregetta fuliginosa
Hydrobates macrodactylus
Fregetta maoriana
Hydrobates monteiroi
Pterodroma deserta
Leucocarbo carunculatus
Leucocarbo chalconotus
Leucocarbo ranfurlyi
Ardeotis nigriceps
Pseudibis davisoni
Ceyx sangirensis
Otus siaoensis
Thaumatibis gigantea
Ardea insignis
Calidris pygmaea
Dicaeum quadricolor
Acridotheres tertius
Acridotheres tricolor
Oriolus isabellae
Cissa thalassina
Coracornis sanghirensis
Eutrichomyias rowleyi
Hypsipetes platenae
Zosterops nehrkorni
Diglossa venezuelensis
Myrmotherula snowi
Anodorhynchus leari
Mergus octosetaceus
Podiceps taczanowskii
Podiceps gallardoi
Columbina cyanopis
Todiramphus godeffroyi
Zosterops modestus
Aquila adalberti
Thripophaga cherriei
Megalurulus grosvenori
Psarocolius cassini
Eleothreptus candicans
Psittacula eques
Pachyramphus spodiurus
Anodorhynchus glaucus
Aythya baeri
Acrocephalus longirostris
Amazona imperialis
Anthocephala floriceps
Atlapetes blancae
Eclectus cornelia
Pelecanoides whenuahouensis
Phytotoma raimondii
Myadestes lanaiensis
Numenius borealis
Columba argentina
Spizocorys fringillaris
Aulacorhynchus huallagae
Hemimacronyx chloris
Odontophorus strophium
Pezoporus occidentalis
Pomarea whitneyi
Spelaeornis longicaudatus
Sporophila maximiliani
Turnix hottentottus
Xenoglaux loweryi
Grus americana
Hirundo atrocaerulea
Sporophila cinnamomea
Sporophila palustris
Sternula lorata
Anthocephala berlepschi
Cotinga maculata
Glaucidium mooreorum
Megapodius pritchardii
Macgregoria pulchra
Callaeas cinereus
Megapodius tenimberensis
Vanellus macropterus
Hypotaenidia owstoni
Charmosyna diadema
Rhynochetos jubatus
Didunculus strigirostris
Hydrornis gurneyi
Petroica multicolor
Pomarea mira
Porites pukoensis
Nyctalus azoreum
Coleocephalocereus braunii
Parodia stockingeri
Peniocereus occidentalis
Eriosyce calderana
Peniocereus maculatus
Consolea spinosissima
Parodia rechensis
Copiapoa esmeraldana
Gymnocalycium amerhauseri
Eriosyce laui
Leptocereus grantianus
Peniocereus lazaro-cardenasii
Parodia hausteiniana
Peniocereus zopilotensis
Pilosocereus quadricentralis
Melocactus matanzanus
Echinocereus chisosensis
Cereus estevesii
Dendrocereus nudiflorus
Pilosocereus diersianus
Myrtillocactus eichlamii
Leptocereus wrightii
Eriosyce occulta
Weberocereus frohningiorum
Mammillaria theresae
Weberbauerocereus cephalomacrostibas
Stenocereus chacalapensis
Peniocereus macdougallii
Parodia penicillata
Echinocereus schmollii
Cleistocactus xylorhizus
Eriosyce sociabilis
Mammillaria zublerae
Leptocereus carinatus
Haageocereus tenuis
Mammillaria eichlamii
Tacinga subcylindrica
Cirroctopus hochbergi
Mammillaria manana
Pipistrellus maderensis
Sclerocactus brevispinus
Discocactus cangaensis
Discocactus subterraneo-proliferans
Atelopus chirripoensis
Estevesia alex-bragae
Camellia crassiphylla
Camellia cucphuongensis
Camellia flava
Camellia piquetiana
Camellia rubriflora
Magnolia albosericea
Magnolia ventii
Camellia luteocerata
Camellia maiana
Magnolia angustioblonga
Magnolia chimantensis
Magnolia crassipes
Magnolia decidua
Magnolia lacei
Magnolia longipedunculata
Betula chichibuensis
Ostrya chisosensis
Ostrya trichocarpa
Carpinus tientaiensis
Alnus henryi
Opuntia abjecta
Pherosphaera fitzgeraldii
Acmopyle sahniana
Magnolia gustavii
Amentotaxus formosana
Picea neoveitchii
Pseudotsuga japonica
Juniperus saxicola
Nothofagus alessandrii
Carpinus putoensis
Ostrya rehderiana
Cathaya argyrophylla
Abies beshanzuensis
Apterosperma oblata
Magnolia aromatica
Magnolia zenii
Magnolia grandis
Abies fanjingshanensis
Picea martinezii
Pinus rzedowskii
Juniperus barbadensis
Podocarpus nakaii
Podocarpus pallidus
Prumnopitys ladei
Magnolia omeiensis
Magnolia sinica
Pinus squamata
Magnolia espinalii
Magnolia polyhypsophylla
Magnolia wolfii
Magnolia ovoidea
Magnolia coriacea
Coryphantha pycnacantha
Mammillaria anniana
Mammillaria duwei
Mammillaria glochidiata
Mammillaria marcosii
Mammillaria mathildae
Mammillaria microhelia
Mammillaria sanchez-mejoradae
Mammillaria zeilmanniana
Cipocereus laniflorus
Cipocereus pusilliflorus
Micranthocereus streckeri
Micranthocereus polyanthus
Turbinicarpus hoferi
Turbinicarpus horripilus
Opuntia chaffeyi
Juniperus gracilior
Xanthocyparis vietnamensis
Incilius holdridgei
Leptophryne cruentata
Duellmanohyla uranochroa
Isthmohyla graceae
Isthmohyla tica
Craugastor coffeus
Craugastor fleischmanni
Mecistops cataphractus
Crocodylus intermedius
Craugastor gulosus
Crocodylus siamensis
Crocodylus mindorensis
Craugastor obesus
Leptodactylus fallax
Telmatobius ceiorum
Telmatobius laticeps
Lithobates vibicarius
Alligator sinensis
Hylobates moloch
Leontopithecus caissara
Leontopithecus chrysopygus
Litoria castanea
Litoria nyakalensis
Litoria piperata
Litoria lorica
Loris tardigradus
Macaca silenus
Mesocapromys angelcabrerai
Strengeriana antioquensis
Myotis hajastanicus
Macaca munzala
Hipposideros inornatus
Mystacina robusta
Naemorhedus baileyi
Nyctimene rabori
Nyctophilus howensis
Cambarus veitchorum
Procambarus machardyi
Orconectes saxatilis
Cambarus laconensis
Pharotis imogene
Philoria frosti
Ceratozamia zoquorum
Ceratozamia mirandae
Zamia katzeriana
Cycas annaikalensis
Presbytis comata
Procambarus erythrops
Psephurus gladius
Zamia restrepoi
Pseudophryne corroboree
Pseudoscaphirhynchus fedtschenkoi
Pteropus tuberculatus
Raorchestes resplendens
Rana muscosa
Lithobates onca
Rhinoceros sondaicus
Rhinopithecus avunculus
Taudactylus acutirostris
Trachypithecus geei
Trachypithecus delacouri
Trachypithecus poliocephalus
Bison bonasus
Torreya taxifolia
Araucaria biramulata
Araucaria luxurians
Araucaria schmidii
Callitris sulcata
Dacrydium guillauminii
Agathis lanceolata
Parasitaxus usta
Picea koyamae
Thuja koraiensis
Agathis flavescens
Anaxyrus nelsoni
Glyptostrobus pensilis
Abies yuanbaoshanensis
Abies ziyuanensis
Retrophyllum minus
Callithrix flaviceps
Cambarus aculabrum
Cambarus subterraneus
Canis simensis
Capra walie
Carcharhinus hemiodon
Glyphis glyphis
Semnopithecus ajax
Callicebus barbarabrownae
Callicebus coimbrai
Cebus trinitatis
Nomascus nasutus
Nomascus hainanus
Encephalartos aemulans
Encephalartos cupidus
Encephalartos dolomiticus
Encephalartos dyerianus
Encephalartos equatorialis
Encephalartos heenanii
Encephalartos laevifolius
Encephalartos latifrons
Encephalartos middelburgensis
Encephalartos msinganus
Encephalartos munchii
Encephalartos pterogonus
Cycas desolata
Encephalartos arenarius
Encephalartos chimanimaniensis
Macrozamia cranei
Encephalartos concinnus
Macrozamia humilis
Encephalartos eugene-maraisii
Macrozamia plurinervia
Encephalartos delucanus
Encephalartos macrostrobilus
Encephalartos schaijesii
Encephalartos umbeluziensis
Encephalartos marunguensis
Encephalartos kanga
Macrozamia spiralis
Macrozamia occidua
Macrozamia parcifolia
Macrozamia viridis
Cycas riuminiana
Ceratozamia euryphyllidia
Cycas hongheensis
Cycas szechuanensis
Cycas aculeata
Cycas multipinnata
Cycas taiwaniana
Ceratozamia fuscoviridis
Ceratozamia kuesteriana
Ceratozamia zaragozae
Dioon caputoi
Zamia amplifolia
Zamia disodon
Zamia hymenophyllidia
Zamia inermis
Zamia macrochiera
Zamia montana
Zamia monticola
Zamia prasina
Zamia portoricensis
Zamia urep
Zamia vazquezii
Zamia pygmaea
Zamia wallisii
Ceratozamia alvarezii
Ceratozamia becerrae
Ceratozamia hildae
Ceratozamia matudae
Ceratozamia morettii
Ceratozamia sabatoi
Zamia cremnophila
Zamia dressleri
Zamia lacandona
Zamia melanorrhachis
Zamia skinneri
Ceratozamia miqueliana
Zamia gentryi
Zamia herrerae
Zamia lucayana
Podocarpus longefoliolatus
Glyphis garricki
Trachypithecus johnii
Peltophryne lemur
Eleutherodactylus symingtoni
Oreolalax liangbeiensis
Lithobates sevosus
Rhacophorus aurantiventris
Eurycea junaluska
Gyrinophilus subterraneus
Camelus ferus
Dicerorhinus sumatrensis
Distocambarus youngineri
Globonautes macropus
Glyphis gangeticus
Nilgiritragus hylocrius
Acipenser naccarii
Acipenser sturio
Acipenser sinensis
Afrithelphusa monodosa
Arthroleptides dutoiti
Rhinopithecus strykeri
Magnolia odoratissima
Magnolia patungensis
Magnolia vazquezii
Propithecus candidus
Propithecus perrieri
Hapalemur aureus
Lepilemur septentrionalis
Consolea corallicola
Consolea falcata
Pilosocereus frewenii
Altiphrynoides osgoodi
Lagothrix flavicauda
Brachyteles hypoxanthus
Cercopithecus dryas
Phrynobatrachus manengoubensis
Atelopus nocturnus
Parantechinus apicalis
Myrmecobius fasciatus
Phalanger matanim
Petrogale sharmani
Petrogale lateralis
Dendrolagus scottae
Dendrolagus mayri
Dendrolagus pulcherrimus
Onychogalea fraenata
Lasiorhinus krefftii
Potorous gilbertii
Perameles bougainville
Pteropus aruensis
Eumops floridanus
Nyctalus lasiopterus
Lonchophylla dekeyseri
Lonchorhina fernandezi
Pteralopex taki
Myotis planiceps
Mirimiri acrodonta
Pteropus pselaphon
Pteropus rodricensis
Coleura seychellensis
Hipposideros hypophyllus
Murina tenebrosa
Phyllonycteris aphylla
Aproteles bulmerae
Hippocamelus antisensis
Hippocamelus bisulcus
Rusa alfredi
Monodelphis unistriata
Caenolestes condorensis
Mesocapromys auritus
Mesocapromys sanfelipensis
Cavia intermedia
Santamartamys rufodorsalis
Dipodomys gravipes
Mystromys albicaudatus
Marmota vancouverensis
Crocidura trichura
Tylomys bullaris
Peromyscus mekisturus
Habromys simulatus
Reithrodontomys spectabilis
Gyldenstolpia fronto
Otomys barbouri
Uromys porculus
Uromys imperator
Zyzomys pedunculatus
Zyzomys palatalis
Porcula salvania
Babyrousa togeanensis
Equus africanus
Bunolagus monticularis
Lepus flavigularis
Lepus insularis
Mustela nigripes
Mustela felipei
Procyon pygmaeus
Viverra civettina
Neomonachus schauinslandi
Bos sauveli
Bubalus quarlesi
Capensibufo rosei
Paruwrobates andinus
Ectopoglossus atopoglossus
Centrolene medemi
Atelopus angelito
Atelopus chocoensis
Atelopus ebenoides
Atelopus eusebianus
Atelopus farci
Atelopus minutulus
Atelopus monohernandezii
Atelopus nicefori
Atelopus pachydermus
Atelopus pedimarmoratus
Atelopus petriruizi
Atelopus pictiventris
Atelopus quimbaya
Atelopus simulatus
Atelopus sonsonensis
Atelopus subornatus
Addax nasomaculatus
Cephalophus spadix
Beatragus hunteri
Gazella cuvieri
Nanger dama
Gazella leptoceros
Gazella marica
Oryx leucoryx
Tetracerus quadricornis
Lipotes vexillifer
Phocoena sinus
Eubalaena japonica
Eubalaena glacialis
Felis bieti
Felis nigripes
Lynx pardinus
Leopardus guigna
Leopardus jacobita
Bubalus mindorensis
Oedipina petiola
Alnus djavanshirii
Alnus dolichocarpa
Betula gynoterminalis
Betula murrayana
Atelopus zeteki
Craugastor chrysozetetes
Craugastor cruzi
Craugastor epochthidius
Craugastor fecundus
Craugastor merendonensis
Craugastor olanchano
Craugastor saltuarius
Craugastor stadelmani
Atelopus lynchi
Atelopus ardila
Atelopus gigas
Atelopus orcesi
Atelopus pastuso
Nymphargus truebae
Camellia chrysanthoides
Camellia granthamiana
Camellia huana
Camellia ilicifolia
Camellia impressinervis
Camellia luteoflora
Camellia pingguoensis
Camellia transarisanensis
Polyspora ceylanica
Polyspora dassanayakei
Polyspora elliptica
Polyspora gardneri
Pyrenaria kwangsiensis
Pyrenaria maculatoclada
Pyrenaria oblongicarpa
Rhinolophus cohenae
Leiopelma hamiltoni
Magnolia crassifolia
Magnolia gentryi
Magnolia lacandonica
Magnolia mayae
Magnolia shuarorum
Magnolia jardinensis
Syngnathus watermeyeri
Camellia oconoriana
Magnolia cattienensis
Camellia inusitata
Camellia duyana
Camellia bugiamapensis
Camellia capitata
Camellia nitidissima
Sapajus flavius
Cuon alpinus
Axis kuhlii
Arthroleptella rugosa
Rhinoderma rufum
Telmatobius pefauri
Rhinella rubropunctata
Telmatobius fronteriensis
Sousa sahulensis
Euastacus dharawalus
Pristimantis albericoi
Rhaebo colomai
Strabomantis cheiroplethus
Pristimantis chrysops
Pristimantis caprifer
Pristimantis cacao
Pristimantis bernali
Pristimantis diaphonus
Pristimantis deinops
Pristimantis diogenes
Pristimantis molybrignus
Strabomantis necerus
Pristimantis pugnax
Nymphargus armatus
Centrolene geckoideum
Pristimantis signifer
Andinobates viridis
Pristimantis xylochobates
Allobates ranoides
Hyloxalus fascianigrus
Hyloxalus abditaurantius
Gastrotheca antomia
Gastrotheca angustifrons
Gastrotheca dendronastes
Martes gwatkinsii
Polyspora gioii
Gazella arabica
Magnolia fansipanensis
Magnolia viridipetala
Atelopus erythropus
Atelopus peruensis
Nannophryne cophotis
Ceratophrys stolzmanni
Pristimantis cosnipatae
Atelopus eusebiodiazi
Atelopus podocarpus
Abies nebrodensis
Hipposideros pendlebury
Hipposideros alongensis
