assessmentId,internalTaxonId,scientificName,code,name,international,national,other,subsistence
3465107,132859,Oulastrea crispata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3466788,132863,Acropora prostrata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3467805,132865,Alveopora japonica,13,"Pets/display animals, horticulture",true,NA,NA,NA
3468128,132866,Montipora angulata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3468654,132867,Acropora pectinatus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3469001,132868,Goniastrea columella,13,"Pets/display animals, horticulture",true,NA,NA,NA
3470090,132870,Moseleya latistellata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3470484,132871,Pectinia elongata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3470903,132872,Favia vietnamensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3473842,132879,Goniopora tenella,13,"Pets/display animals, horticulture",true,NA,NA,NA
3475620,132882,Acropora japonica,13,"Pets/display animals, horticulture",true,NA,NA,NA
3477764,132886,Acropora seriata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3479415,132889,Porites nodifera,13,"Pets/display animals, horticulture",true,NA,NA,NA
3479919,132890,Catalaphyllia jardinei,16,Establishing ex-situ production *,NA,NA,NA,NA
3479919,132890,Catalaphyllia jardinei,13,"Pets/display animals, horticulture",true,NA,NA,NA
3480480,132891,Porites duerdeni,13,"Pets/display animals, horticulture",true,NA,NA,NA
3480772,132892,Montipora hodgsoni,13,"Pets/display animals, horticulture",true,NA,NA,NA
3481145,132893,Platygyra crosslandi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3481551,132894,Favia veroni,13,"Pets/display animals, horticulture",true,NA,NA,NA
3482552,132896,Alveopora marionensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3483414,132898,Goniopora cellulosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3483734,132899,Favia rosaria,13,"Pets/display animals, horticulture",true,NA,NA,NA
3486545,132905,Alveopora catalai,13,"Pets/display animals, horticulture",true,NA,NA,NA
3487497,132907,Echinomorpha nishihirai,13,"Pets/display animals, horticulture",true,NA,NA,NA
3487914,132908,Acropora rosaria,13,"Pets/display animals, horticulture",true,NA,NA,NA
3488412,132909,Acropora turaki,13,"Pets/display animals, horticulture",true,NA,NA,NA
3488908,132910,Acropora divaricata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3490281,132912,Enigmopora darveliensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3490569,132913,Acropora rudis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3490934,132914,Acropora maryae,13,"Pets/display animals, horticulture",true,NA,NA,NA
3492871,132918,Pectinia pygmaeus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3493197,132919,Acropora stoddarti,13,"Pets/display animals, horticulture",true,NA,NA,NA
3493758,132920,Echinopora ashmorensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3497113,132928,Pectinia lactuca,13,"Pets/display animals, horticulture",true,NA,NA,NA
3498147,132930,Montipora gaimardi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3498522,132931,Acropora willisae,13,"Pets/display animals, horticulture",true,NA,NA,NA
3499012,132932,Montipora orientalis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3499437,132933,Acropora carduus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3499896,132934,Acropora tanegashimensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3500180,132935,Acropora plumosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3501583,132938,Porites evermanni,13,"Pets/display animals, horticulture",true,NA,NA,NA
3503328,132942,Montipora patula,13,"Pets/display animals, horticulture",true,NA,NA,NA
3503904,132944,Montipora nodosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3504801,132946,Acropora lianae,13,"Pets/display animals, horticulture",true,NA,NA,NA
3505161,132947,Echinophyllia echinoporoides,13,"Pets/display animals, horticulture",true,NA,NA,NA
3506268,132949,Goniopora pendulus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3506667,132950,Acropora macrostoma,13,"Pets/display animals, horticulture",true,NA,NA,NA
3507057,132951,Acropora rufus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3507379,132952,Acropora variabilis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3508778,132955,Goniopora pearsoni,13,"Pets/display animals, horticulture",true,NA,NA,NA
3510441,132959,Porites desilveri,13,"Pets/display animals, horticulture",true,NA,NA,NA
3513876,132967,Euphyllia yaeyamaensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3515966,132971,Acropora tumida,13,"Pets/display animals, horticulture",true,NA,NA,NA
3516341,132972,Acropora paniculata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3516876,132973,Anacropora matthai,13,"Pets/display animals, horticulture",true,NA,NA,NA
3517278,132974,Plerogyra discus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3519010,132977,Montipora stilosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3520070,132979,Favites complanata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3522855,132984,Acropora derawanensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3524260,132987,Echinopora gemmacea,13,"Pets/display animals, horticulture",true,NA,NA,NA
3524962,132988,Acropora longicyathus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3525568,132989,Psammocora interstinctus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3525960,132990,Acropora multiacuta,13,"Pets/display animals, horticulture",true,NA,NA,NA
3527894,132994,Favites vasta,13,"Pets/display animals, horticulture",true,NA,NA,NA
3528386,132995,Goniopora planulata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3530477,132999,Millepora nitida,12,"Handicrafts, jewellery, etc.",true,true,NA,NA
3530977,133060,Goniastrea favulus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3532888,133061,Acropora tizardi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3534237,133003,Leptastrea bewickensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3534713,133064,Montipora florida,13,"Pets/display animals, horticulture",true,NA,NA,NA
3535813,133005,Anacropora spumosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3537154,133077,Coscinaraea mcneilli,13,"Pets/display animals, horticulture",true,NA,NA,NA
3537466,133007,Montipora malampaya,13,"Pets/display animals, horticulture",true,NA,NA,NA
3537856,133078,Favites acuticollis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3538624,133079,Montipora meandrina,13,"Pets/display animals, horticulture",true,NA,NA,NA
3539011,133009,Favia albidus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3539345,133080,Acropora selago,13,"Pets/display animals, horticulture",true,NA,NA,NA
3540096,133081,Acropora kirstyae,13,"Pets/display animals, horticulture",true,NA,NA,NA
3540541,133010,Acropora elseyi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3544759,133014,Goniopora polyformis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3545155,133086,Acropora lamarcki,13,"Pets/display animals, horticulture",true,NA,NA,NA
3545567,133015,Montipora millepora,13,"Pets/display animals, horticulture",true,NA,NA,NA
3547919,133017,Acropora plana,13,"Pets/display animals, horticulture",true,NA,NA,NA
3548292,133089,Echinophyllia patula,13,"Pets/display animals, horticulture",true,NA,NA,NA
3548723,133018,Acropora minuta,13,"Pets/display animals, horticulture",true,NA,NA,NA
3551566,133092,Astreopora incrustans,13,"Pets/display animals, horticulture",true,NA,NA,NA
3552627,133093,Alveopora daedalea,13,"Pets/display animals, horticulture",true,NA,NA,NA
3553102,133022,Montipora niugini,13,"Pets/display animals, horticulture",true,NA,NA,NA
3553544,133094,Psammocora nierstraszi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3556040,133096,Porites columnaris,13,"Pets/display animals, horticulture",true,NA,NA,NA
3561302,133101,Goniastrea minuta,13,"Pets/display animals, horticulture",true,NA,NA,NA
3561794,133030,Acropora tutuilensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3562717,133031,Montipora effusa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3563274,133103,Acropora pinguis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3564103,133104,Acropora elegantula,13,"Pets/display animals, horticulture",true,NA,NA,NA
3564383,133033,Acropora pulchra,13,"Pets/display animals, horticulture",true,NA,NA,NA
3566820,133035,Acropora insignis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3567265,133107,Porites attenuata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3570858,133111,Montipora saudii,13,"Pets/display animals, horticulture",true,NA,NA,NA
3571197,133040,Echinopora mammiformis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3571758,133112,Acropora caroliniana,13,"Pets/display animals, horticulture",true,NA,NA,NA
3572830,133113,Montipora cactus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3573218,133042,Millepora complanata,12,"Handicrafts, jewellery, etc.",true,true,NA,NA
3574580,133115,Acropora retusa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3577184,133118,Porites sillimaniana,13,"Pets/display animals, horticulture",true,NA,NA,NA
3578094,133119,Plerogyra cauliformis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3578380,133048,Astreopora suggesta,13,"Pets/display animals, horticulture",true,NA,NA,NA
3578932,133120,Acropora latistella,13,"Pets/display animals, horticulture",true,NA,NA,NA
3580548,133050,Acropora vermiculata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3580943,133122,Acropora plantaginea,13,"Pets/display animals, horticulture",true,NA,NA,NA
3581313,133051,Goniopora norfolkensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3581754,133123,Porites cumulatus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3582144,133052,Echinopora irregularis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3583402,133125,Acropora fenneri,13,"Pets/display animals, horticulture",true,NA,NA,NA
3586145,133056,Montipora spongiosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3586482,133128,Acropora pruinosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3586802,133057,Euphyllia paradivisa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3587170,133129,Astreopora ocellata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3588362,133130,Acropora paragemmifera,13,"Pets/display animals, horticulture",true,NA,NA,NA
3588650,133059,Platygyra verweyi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3589759,133131,Montipora friabilis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3591441,133067,Platygyra yaeyamaensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3591848,133133,Acropora abrolhosensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3592271,133068,Platygyra sinensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3593444,133069,Astreopora cucullata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3596557,133072,Montipora echinata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3596874,133138,Acropora parapharaonis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3597197,133073,Porites bernardi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3598100,133074,Goniastrea deformis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3599798,133143,Millepora squarrosa,12,"Handicrafts, jewellery, etc.",true,true,NA,NA
3600166,133144,Millepora alcicornis,12,"Handicrafts, jewellery, etc.",true,true,NA,NA
3601023,133146,Turbinaria frondens,13,"Pets/display animals, horticulture",true,NA,NA,NA
3602794,133149,Goniopora ciliatus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3603143,133150,Porites aranetai,13,"Pets/display animals, horticulture",true,NA,NA,NA
3603565,133151,Favia lacuna,13,"Pets/display animals, horticulture",true,NA,NA,NA
3604872,133154,Echinophyllia pectinata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3606283,133157,Scolymia vitiensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3607479,133159,Plesiastrea devantieri,13,"Pets/display animals, horticulture",true,NA,NA,NA
3607835,133160,Acropora austera,13,"Pets/display animals, horticulture",true,NA,NA,NA
3608479,133161,Platygyra contorta,13,"Pets/display animals, horticulture",true,NA,NA,NA
3609003,133162,Montastrea salebrosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3609729,133164,Acropora russelli,13,"Pets/display animals, horticulture",true,NA,NA,NA
3612492,133170,Montipora dilatata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3614080,133173,Euphyllia ancora,13,"Pets/display animals, horticulture",true,NA,NA,NA
3614541,133174,Astreopora moretonensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3616117,133177,Turbinaria patula,13,"Pets/display animals, horticulture",true,NA,NA,NA
3616568,133178,Montastrea annuligera,13,"Pets/display animals, horticulture",true,NA,NA,NA
3618490,133181,Acropora sukarnoi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3618783,133182,Isopora brueggemanni,13,"Pets/display animals, horticulture",true,NA,NA,NA
3620185,133185,Montipora calcarea,13,"Pets/display animals, horticulture",true,NA,NA,NA
3621345,133187,Porites arnaudi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3621724,133188,Echinopora hirsutissima,13,"Pets/display animals, horticulture",true,NA,NA,NA
3622351,133189,Acropora meridiana,13,"Pets/display animals, horticulture",true,NA,NA,NA
3622829,133190,Montipora vietnamensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3623220,133191,Montipora porites,13,"Pets/display animals, horticulture",true,NA,NA,NA
3624060,133193,Heliopora coerulea,13,"Pets/display animals, horticulture",true,true,NA,NA
3624060,133193,Heliopora coerulea,12,"Handicrafts, jewellery, etc.",true,true,NA,NA
3624773,133194,Montipora digitata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3625344,133195,Acropora appressa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3625707,133196,Montipora incrassata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3627486,133199,Montipora aspergillus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3629234,133202,Montipora hemispherica,13,"Pets/display animals, horticulture",true,NA,NA,NA
3629926,133204,Acropora forskali,13,"Pets/display animals, horticulture",true,NA,NA,NA
3630306,133205,Pectinia teres,13,"Pets/display animals, horticulture",true,NA,NA,NA
3630720,133206,Acropora roseni,13,"Pets/display animals, horticulture",true,NA,NA,NA
3631022,133207,Acropora clathrata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3633217,133210,Favia speciosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3633935,133211,Porites negrosensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3637817,133219,Nemenzophyllia turbida,13,"Pets/display animals, horticulture",true,NA,NA,NA
3639848,133223,Acropora donei,13,"Pets/display animals, horticulture",true,NA,NA,NA
3640833,133225,Euphyllia divisa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3641250,133226,Lobophyllia serratus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3641605,133227,Astreopora expansa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3642202,133228,Euphyllia paraglabrescens,13,"Pets/display animals, horticulture",true,NA,NA,NA
3642551,133229,Montipora flabellata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3644307,133232,Goniopora palmensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3644721,133233,Acropora kimbeensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3646741,133238,Montipora hispida,13,"Pets/display animals, horticulture",true,NA,NA,NA
3648998,133241,Pectinia crassa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3649963,133243,Echinopora pacificus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3651115,133245,Montipora spongodes,13,"Pets/display animals, horticulture",true,NA,NA,NA
3652463,133247,Acropora pharaonis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3653628,133249,Porites mayeri,13,"Pets/display animals, horticulture",true,NA,NA,NA
3655366,133252,Acropora tortuosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3655785,133253,Blastomussa wellsi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3656302,133254,Acropora suharsonoi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3658855,133259,Montipora stellata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3659374,133260,Trachyphyllia geoffroyi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3660889,133263,Montastrea serageldini,13,"Pets/display animals, horticulture",true,NA,NA,NA
3661261,133264,Acropora cardenae,13,"Pets/display animals, horticulture",true,NA,NA,NA
3661581,133265,Acropora orbicularis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3661951,133266,Acropora nobilis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3663591,133269,Heliofungia actiniformis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3663591,133269,Heliofungia actiniformis,12,"Handicrafts, jewellery, etc.",true,NA,NA,NA
3664020,133270,Porites myrmidonensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3664344,133271,Acropora sarmentosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3665366,133273,Acropora inermis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3665886,133274,Acropora sekiseiensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3666546,133276,Millepora latifolia,12,"Handicrafts, jewellery, etc.",true,true,NA,NA
3667540,133278,Leptastrea pruinosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3668188,133279,Acropora parilis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3668602,133280,Acropora navini,13,"Pets/display animals, horticulture",true,NA,NA,NA
3669355,133282,Montipora kellyi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3669637,133283,Acropora batunai,13,"Pets/display animals, horticulture",true,NA,NA,NA
3670775,133285,Montipora palawanensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3671148,133286,Porites excavata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3671439,133287,Caulastrea connata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3675348,133294,Acropora lokani,13,"Pets/display animals, horticulture",true,NA,NA,NA
3676106,133296,Porites tuberculosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3676481,133297,Goniopora savignyi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3676822,133298,Montipora turgescens,13,"Pets/display animals, horticulture",true,NA,NA,NA
3678127,133300,Millepora boschmai,12,"Handicrafts, jewellery, etc.",true,true,NA,NA
3678479,133301,Porites ornata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3680892,133306,Astreopora macrostoma,13,"Pets/display animals, horticulture",true,NA,NA,NA
3681329,133307,Favia rotundata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3682485,133309,Pocillopora inflata,13,"Pets/display animals, horticulture",NA,true,NA,NA
3682860,133310,Leptoria irregularis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3683336,133311,Acropora halmaherae,13,"Pets/display animals, horticulture",true,NA,NA,NA
3683643,133312,Acropora fastigata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3684008,133313,Acropora cytherea,13,"Pets/display animals, horticulture",true,NA,NA,NA
3686803,133318,Acropora torihalimeda,13,"Pets/display animals, horticulture",true,NA,NA,NA
3687166,133319,Acropora horrida,13,"Pets/display animals, horticulture",true,NA,NA,NA
3688042,133320,Acropora solitaryensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3688541,133321,Cyphastrea ocellina,13,"Pets/display animals, horticulture",true,NA,NA,NA
3689003,133322,Acropora dendrum,13,"Pets/display animals, horticulture",true,NA,NA,NA
3689502,133323,Coscinaraea monile,13,"Pets/display animals, horticulture",true,NA,NA,NA
3694756,133333,Oulophyllia bennettae,13,"Pets/display animals, horticulture",true,NA,NA,NA
3695325,133334,Acropora branchi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3696019,133336,Echinopora tiranensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3697011,133338,Acropora speciosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3697468,133339,Alveopora ocellata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3698245,133341,Anacropora forbesi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3698789,133342,Montipora cryptus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3701273,133347,Plerogyra diabolotus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3701559,133348,Acropora variolosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3701925,133349,Porites compressa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3702298,133350,Acropora ridzwani,13,"Pets/display animals, horticulture",true,NA,NA,NA
3703303,133352,Acropora gomezi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3704161,133354,Galaxea astreata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3704805,133355,Acropora scherzeriana,13,"Pets/display animals, horticulture",true,NA,NA,NA
3706472,133359,Acropora microclados,13,"Pets/display animals, horticulture",true,NA,NA,NA
3707592,133361,Montipora setosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3707937,133362,Millepora braziliensis,12,"Handicrafts, jewellery, etc.",true,true,NA,NA
3709692,133366,Acanthastrea lordhowensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3710227,133367,Montipora confusa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3710621,133368,Goniopora albiconus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3711056,133369,Echinopora robusta,13,"Pets/display animals, horticulture",true,NA,NA,NA
3711391,133370,Porites profundus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3712904,133374,Montastrea multipunctata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3713346,133375,Montipora corbettensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3715556,133379,Acropora convexa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3718418,133385,Acropora parahemprichii,13,"Pets/display animals, horticulture",true,NA,NA,NA
3721140,133391,Goniopora burgosi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3721615,133392,Favia laxa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3722644,133394,Acropora loisetteae,13,"Pets/display animals, horticulture",true,NA,NA,NA
3723571,133396,Acropora desalwii,13,"Pets/display animals, horticulture",true,NA,NA,NA
3725125,133399,Porites okinawensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3726166,133401,Acropora hoeksemai,13,"Pets/display animals, horticulture",true,NA,NA,NA
3726540,133402,Acropora squarrosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3727543,133404,Montipora samarensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3727973,133405,Caulastrea tumida,13,"Pets/display animals, horticulture",true,NA,NA,NA
3729974,133408,Coscinaraea wellsi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3730592,133409,Montipora verruculosus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3732504,133413,Cynarina lacrymalis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3734284,133416,Montipora circumvallata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3734638,133417,Caulastrea furcata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3737366,133422,Montipora capricornis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3738458,133424,Leptastrea inaequalis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3740058,133427,Acropora simplex,13,"Pets/display animals, horticulture",true,NA,NA,NA
3741135,133429,Echinopora horrida,13,"Pets/display animals, horticulture",true,NA,NA,NA
3741793,133430,Porites heronensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3742589,133432,Acropora spicifera,13,"Pets/display animals, horticulture",true,NA,NA,NA
3743106,133433,Montipora crassituberculata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3743594,133434,Montipora mactanensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3744774,133437,Fungia moluccensis,12,"Handicrafts, jewellery, etc.",true,NA,NA,NA
3744774,133437,Fungia moluccensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3747261,133441,Acropora walindii,13,"Pets/display animals, horticulture",true,NA,NA,NA
3747583,133442,Oxypora lacera,13,"Pets/display animals, horticulture",true,NA,NA,NA
3748279,133443,Montipora australiensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3749135,133445,Porites harrisoni,13,"Pets/display animals, horticulture",true,NA,NA,NA
3749929,133447,Echinopora taylorae,13,"Pets/display animals, horticulture",true,NA,NA,NA
3750950,133449,Acropora haimei,13,"Pets/display animals, horticulture",true,NA,NA,NA
3751322,133450,Montipora turtlensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3753708,133454,Montipora pachytuberculata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3756703,133460,Montipora cocosensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3757437,133462,Acropora rongelapensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3758346,133464,Alveopora excelsa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3758729,133465,Plerogyra multilobata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3758997,133466,Millepora striata,12,"Handicrafts, jewellery, etc.",true,true,NA,NA
3759369,133467,Alveopora minuta,13,"Pets/display animals, horticulture",true,NA,NA,NA
3760463,133469,Acropora downingi,13,"Pets/display animals, horticulture",true,NA,NA,NA
3761342,133471,Acropora bushyensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3763341,133475,Acropora pagoensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3764042,133477,Favia leptophylla,13,"Pets/display animals, horticulture",true,NA,NA,NA
3765052,133479,Acropora hyacinthus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3765747,133480,Acropora natalensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3766092,133481,Acropora chesterfieldensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3767185,133483,Acropora mirabilis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3769343,133488,Pectinia africanus,13,"Pets/display animals, horticulture",true,NA,NA,NA
3769700,133489,Montipora delicatula,13,"Pets/display animals, horticulture",true,NA,NA,NA
3772361,133494,Acropora papillare,13,"Pets/display animals, horticulture",true,NA,NA,NA
3773853,133497,Caulastrea echinulata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3774286,133498,Turbinaria peltata,13,"Pets/display animals, horticulture",true,NA,NA,NA
3774943,133499,Porites cocosensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3775573,133500,Acropora kosurini,13,"Pets/display animals, horticulture",true,NA,NA,NA
3775923,133501,Alveopora gigas,13,"Pets/display animals, horticulture",true,NA,NA,NA
3778200,133505,Montipora taiwanensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3778538,133506,Cyphastrea hexasepta,13,"Pets/display animals, horticulture",true,NA,NA,NA
3778879,133507,Acropora khayranensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3779166,133508,Platygyra acuta,13,"Pets/display animals, horticulture",true,NA,NA,NA
3780151,133510,Favia lizardensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3781375,133513,Acropora anthocercis,13,"Pets/display animals, horticulture",true,NA,NA,NA
3781971,133514,Psammocora ramosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3782264,133515,Goniastrea ramosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
3783479,133518,Acropora wallaceae,13,"Pets/display animals, horticulture",true,NA,NA,NA
3786069,133524,Anacropora pillai,13,"Pets/display animals, horticulture",true,NA,NA,NA
3787781,133528,Blastomussa merleti,13,"Pets/display animals, horticulture",true,NA,NA,NA
3791495,133536,Millepora intricata,12,"Handicrafts, jewellery, etc.",true,true,NA,NA
3793719,133540,Poritipora paliformis,13,"Pets/display animals, horticulture",true,NA,NA,NA
